#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B027D8
#Date Time: 2023-04-14 15:01:35.010
#Start: 10 Hz
#Stop: 8000 Hz
#Steps: 201
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.47316 V
#Offset: 0.000111453 V
#Relative: no
#Channel: Channel 2
#Range: 5.4696 V
#Offset: 0.000228279 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1008.75,0.001443681119346027,-29.39005627390313,-44.72407172978598
1048.7,0.00109116294926414,-29.0435522442617,-85.60905216059743
1088.65,0.001019644547241058,-28.66645285271348,-126.7315597322233
1128.6,0.001194666903043247,-28.32021458258076,-167.8777370603329
1168.55,0.0001994129591800786,-27.97553642637108,151.331604667531
1208.5,-0.0008607930158271149,-27.62152485412482,109.955423713742
1248.45,0.0001174587632433383,-27.28451412400128,69.23086276904378
1288.4,0.000598287530532527,-26.97080775176773,27.87774373044527
1328.35,1.657210969501194e-05,-26.66222104822967,-13.0740896643081
1368.3,0.0009816633306380888,-26.34550681283656,-53.85877840888008
1408.25,-0.0003853568907814617,-26.03083464904611,-94.91003016341432
1448.2,-1.088410987640125e-05,-25.71407561857072,-135.8435555611846
1488.15,-0.0006874439641504382,-25.44259605568424,-177.0051443423324
1528.1,-0.001015356201948788,-25.12907985591383,141.9781184973342
1568.05,-0.001278778355834493,-24.84401180992272,101.0068214579192
1608,-0.000864235988811956,-24.54161453123865,59.88465224871033
1647.95,-0.001127660239375636,-24.27806343334088,18.7899317886766
1687.9,-0.0009123488921536917,-23.95645101211451,-22.18846504333803
1727.85,-0.0006104241478558518,-23.69337733892641,-63.11373083422907
1767.8,-0.002417817770852743,-23.41118213141605,-104.1965195118419
1807.75,-0.001113061955602596,-23.13474761376762,-145.3555573364736
1847.7,-0.002857887360129543,-22.87015862033879,173.6443255156204
1887.65,-0.00218222386824002,-22.58432614383388,132.6025395264861
1927.6,-0.002508151106250452,-22.34143172352009,91.400949404862
1967.55,-0.00137134721924865,-22.04490960872288,50.48750522108679
2007.5,-0.0007266545343044534,-21.7947891100272,9.409833895885804
2047.45,-0.001384464756392183,-21.50831587506795,-31.68906409126524
2087.4,-0.001744694311613757,-21.21930707717199,-72.80154137238711
2127.35,-0.002246887250071971,-20.92216699665404,-113.8334813875439
2167.3,-0.002760776324554145,-20.65376717826887,-154.9086441429334
2207.25,-0.00487247626280703,-20.43998438066349,164.0851939159742
2247.2,-0.003439726450078611,-20.17036444216986,122.9218482423594
2287.15,-0.003421298177224377,-19.83498609514956,81.81060070770729
2327.1,-0.00368107573693457,-19.6129999194856,40.66064421978936
2367.05,-0.003368177805263795,-19.31437339854778,-0.38519395221374
2407,-0.002494772037890646,-18.9766318370942,-41.67205511989378
2446.95,-0.005487765006803409,-18.68211199320839,-82.63156562571649
2486.9,-0.003599419872110986,-18.41715383527816,-123.756481360571
2526.85,-0.002781381237439221,-18.09244141163203,-164.9451181735788
2566.8,-0.004768370969327987,-17.85259969723194,153.8515912393917
2606.75,-0.005822578669855158,-17.51161999875115,112.6716390276392
2646.700000000001,-0.005907386242393722,-17.19270861128495,71.44615306630362
2686.650000000001,-0.004974911912736369,-16.98250066813301,30.33085403643076
2726.6,-0.005032322056495495,-16.35061287833781,-11.14306679804022
2766.550000000001,-0.005817985024596526,-16.22351639090995,-52.28354564809805
2806.5,-0.006611224994002456,-15.81404173441646,-93.44621144197694
2846.450000000001,-0.004829551615990731,-15.65930336280687,-134.553419914558
2886.400000000001,-0.006089087719758842,-15.25650588578024,-176.0292209133596
2926.35,-0.006462912028626313,-14.74171957359708,142.4730725333173
2966.300000000001,-0.006612394878052669,-14.37034389381922,101.067863545875
3006.25,-0.006704432150762827,-13.89142193471651,59.60309584415724
3046.200000000001,-0.005026911506767763,-13.64024529542672,18.20229902165342
3086.150000000001,-0.005229292878581425,-13.21863339053317,-23.63252756123541
3126.1,-0.005005295233248551,-12.03600681667586,-65.96959097003051
3166.050000000001,-0.006788124488033271,-12.1532141260951,-106.7014607116909
3206,-0.007162415011468261,-10.82621961257859,-148.5095586815197
3245.950000000001,-0.007627484423962144,-11.54879688868709,171.7059950232079
3285.900000000001,-0.007739578523011235,-10.75319850988627,128.5287398212801
3325.85,-0.007073406747545124,-8.757326977145565,82.99342723923709
3365.800000000001,-0.007641083691180606,-4.191518635284633,29.85322477653907
3405.75,-0.008376124121685952,0.2385862968714534,-63.96848810696326
3445.700000000001,-0.00790410648480132,0.2401784145624347,-105.1970331154551
3485.650000000001,-0.00826698695302659,0.2407909718677431,-146.1108685264124
3525.6,-0.008008303806826784,0.2414625413462083,172.6780435540501
3565.550000000001,-0.008500890980124659,0.2445535157557071,131.5514799233304
3605.5,-0.007755358863992291,0.2453148921084234,90.39236354362396
3645.450000000001,-0.008574499977355366,0.2467596506790551,49.42586351589946
3685.400000000001,-0.009105913029341708,0.2462788706501706,8.345097886949191
3725.35,-0.008371214327923177,0.250900964271785,-33.21018148803896
3765.300000000001,-0.00869274672605668,0.2503856372761422,-74.41204443589506
3805.25,-0.008318978650867575,0.2535391920509373,-115.5376738812948
3845.200000000001,-0.01058269945946968,0.2574257457377454,-157.3642012326553
3885.150000000001,-0.007628921576838374,0.2581227900994087,161.5500225309525
3925.1,-0.009523950463562043,0.2603197240180228,120.1557393082002
3965.050000000001,-0.009289931620640169,0.2614243780445347,78.95281076744033
4005,-0.01049657361155148,0.2635614341925153,37.88231218572824
4044.950000000001,-0.009513780109012434,0.2623496486469957,-3.917453196520768
4084.900000000001,-0.00824846430489823,0.2612356403179028,-45.05329398226387
4124.85,-0.008317808328086245,0.2656527968792378,-85.93644361176206
4164.8,-0.01163787667864764,0.2702196476613808,-127.5725514187321
4204.750000000001,-0.01060769353676033,0.2645260020635296,-168.5293886004328
4244.700000000001,-0.01196689873242427,0.2611985521111572,150.0251096415368
4284.650000000001,-0.01014096274981381,0.2621153982659847,108.8297075373754
4324.6,-0.01081443182347909,0.2620631434828717,67.84552933918243
4364.55,-0.009444949725818764,0.2576489169616387,26.47659976679314
4404.500000000001,-0.01062675219960932,0.2570568826429135,-14.66419848868451
4444.450000000001,-0.009934929749300873,0.25066315388722,-55.70123670554894
4484.400000000001,-0.009859087560424366,0.2512919418827931,-96.91116106791461
4524.35,-0.01158251903153858,0.2490402326559312,-138.12566370987
4564.3,-0.01131540841313126,0.2444366018032795,-179.1667161076966
4604.250000000001,-0.01230303017464322,0.2450828089732708,139.702874105426
4644.200000000001,-0.01509379095873933,0.246251822576244,98.81072811777268
4684.150000000001,-0.01148406396860913,0.2448658121591161,57.75897108501056
4724.1,-0.01221427008244722,0.2473441279969881,16.9794589872882
4764.05,-0.01209417236966914,0.2484030061068764,-23.90237518906201
4804.000000000001,-0.01079814837045436,0.2503100581278802,-64.71725374689871
4843.950000000001,-0.01259859591712039,0.2600402195314194,-105.0975912496915
4883.900000000001,-0.01308147750822288,0.2617281460138653,-145.804506900395
4923.85,-0.01230268469453344,0.2703690424661973,173.5520518010095
4963.8,-0.01123856325404144,0.2698847574922957,133.0483990119057
5003.750000000001,-0.01865174733290139,0.2765561505668396,92.54810640695825
5043.700000000001,-0.01248063645429566,0.2774083917628246,52.34207314585201
5083.650000000001,-0.01207613230428955,0.27944212150769,11.63390794637755
5123.6,-0.01478015299622936,0.2818018907054607,-28.24156615501111
5163.55,-0.01280139168059562,0.2865575981449398,-68.84644893655778
5203.500000000001,-0.01342173501431158,0.2816913018588246,-108.2411307642848
5243.450000000001,-0.01356030345241722,0.2727374589949722,-148.0818204296033
5283.400000000001,-0.01461051802838425,0.2670301989275861,171.9686078582291
5323.350000000001,-0.01341307894931895,0.2421544254893286,132.7671517151842
5363.300000000001,-0.01427768900503587,0.2378732806265596,92.12612695122952
5403.250000000001,-0.01734131266759452,0.1928238265392982,53.50080838130156
5443.200000000001,-0.01318369719203715,0.1711027294519615,14.06016705128421
5483.150000000001,-0.01254238420336384,0.1220818621844885,-25.1018940672085
5523.100000000001,-0.01368393267225283,0.07325376473483196,-64.47454525686994
5563.050000000001,-0.01881852208161058,-0.01772596467529309,-103.0582596038751
5603.000000000001,-0.01429482017736248,-0.1030388999325135,-141.3585241440274
5642.950000000001,-0.01358616158434641,-0.2734900684575823,-179.5951987056552
5682.900000000001,-0.01331692226897695,-0.3299083590390592,140.5578127723919
5722.850000000001,-0.02035887165524387,-0.4960887850831149,102.3649837675072
5762.800000000001,-0.01410168172917874,-0.7066072004537759,64.45184189912285
5802.750000000001,-0.01468464919253988,-0.9398962378191178,26.21530038528502
5842.700000000001,-0.01248026359993646,-1.125622542457399,-12.82197579653341
5882.650000000001,-0.01809361262245724,-1.467596703886891,-50.33282078384029
5922.600000000001,-0.01475696618526696,-1.792710933144566,-88.24191756329974
5962.550000000001,-0.01422231851114888,-2.105092462914216,-126.3809260116078
6002.500000000001,-0.01346339467608402,-2.45279189413618,-165.0739232116221
6042.450000000001,-0.01757351319380232,-2.922649332093321,157.2492269148423
6082.400000000001,-0.02273443414627964,-3.290715199982001,119.4090409912142
6122.350000000001,-0.01477340186638532,-3.675898838573118,79.74375834421291
6162.300000000001,-0.01615872556308212,-4.275354995865867,41.88663192151963
6202.250000000001,-0.01477621916971877,-4.74498754076984,3.169998926565199
6242.200000000001,-0.01741937868807903,-5.138416194399985,-35.9510537955796
6282.150000000001,-0.0266566674035858,-5.68512158934934,-74.74374585520455
6322.100000000001,-0.01574691192306243,-6.099127324214628,-114.1581156736609
6362.050000000001,-0.01495210089614898,-6.581686564240874,-153.6331932577156
6402.000000000001,-0.0162343118714034,-7.376248392227254,168.0634991727075
6441.950000000001,-0.018882789247584,-8.028455878891483,128.6321061072473
6481.900000000001,-0.02653097568551957,-8.594012603016148,89.47194401821108
6521.850000000001,-0.01584684228115375,-22.78473305479358,-106.9076932601906
6561.800000000001,-0.01640733499045419,-25.86705845330617,-148.2114863169423
6601.750000000001,-0.01591844369126339,-26.24460042814416,170.7609963411331
6641.700000000001,-0.01661357391561778,-26.61586512899362,129.6524109628533
6681.650000000001,-0.0227114514302003,-27.01138305361463,88.57760790275593
6721.600000000001,-0.02904069896224826,-27.4277277451334,47.77419815207496
6761.550000000001,-0.01551735124136829,-27.82817694930287,6.612385811295809
6801.500000000001,-0.01624537722501193,-28.25663169180228,-34.48252049496534
6841.450000000001,-0.0155322619944445,-28.77552612865544,-75.53246287935788
6881.400000000001,-0.01883867795814341,-29.18131875753036,-116.4039896983053
6921.350000000001,-0.02564928851761852,-29.73611881536033,-157.6351182481004
6961.300000000001,-0.0268103234882661,-30.24399680334343,161.5951939664014
7001.250000000001,-0.01609920229087108,-30.91373303221298,120.9542022711527
7041.200000000001,-0.01572225915298562,-31.48891888467004,79.66829342636299
7081.150000000001,-0.01620486340086809,-32.14654742358476,38.66113871487005
7121.100000000001,-0.01786502938321666,-32.82592833688539,-2.830832654045018
7161.050000000001,-0.02215244878714044,-33.61027205613055,-43.91503055037374
7201.000000000001,-0.03017438663098719,-34.34505337158308,-84.20399916057863
7240.950000000001,-0.01746736634096809,-35.12789254835382,-125.4047111717227
7280.900000000001,-0.01679051103677993,-36.12031786413241,-166.2827475545357
7320.850000000001,-0.01607613813470651,-37.05618171484236,152.8283929079813
7360.800000000001,-0.016645584402897,-38.26294855999591,111.864832592304
7400.750000000001,-0.01897625306267412,-39.27011673365639,70.22089994680549
7440.700000000001,-0.02707849676938377,-40.55887437564019,30.53999809740662
7480.650000000001,-0.02773015822198061,-41.56541402418898,-11.16328294801278
7520.600000000001,-0.01730090095193597,-43.56367305528876,-52.11126304354708
7560.550000000001,-0.01764777779450038,-44.39634306804463,-96.68668601825775
7600.500000000001,-0.01709584671501559,-45.9340164892584,-133.9589568937992
7640.450000000001,-0.01762280756023504,-47.7977390160605,-178.5427510290783
7680.400000000001,-0.01992590899214977,-51.01507733923719,151.6642026282038
7720.350000000001,-0.02532031555089435,-51.77851146711146,95.84766759869132
7760.300000000001,-0.02889072609744282,-54.58707712789738,49.77366138145402
7800.250000000001,-0.02077206450392954,-62.31158359579575,7.80323545019634
7840.200000000001,-0.01737436969383848,-68.33345789062139,-7.085307259993474
7880.150000000001,-0.0169530689991319,-67.42702584308985,-97.38739855220069
7920.100000000001,-0.01786795759871338,-68.53293601066422,-65.3562667296965
7960.050000000001,-0.01749362909188975,-79.49341845827976,162.0436965878947
8000.000000000001,-0.02082079293998436,-78.59540755354176,-88.29181443476529
