#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B027D8
#Date Time: 2023-04-14 15:04:50.598
#Start: 8000 Hz
#Stop: 10 Hz
#Steps: 201
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.47316 V
#Offset: 0.000111453 V
#Relative: no
#Channel: Channel 2
#Range: 5.4696 V
#Offset: 0.000228279 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
1408.25,-0.001525999320996187,-26.02088672330106,170.7731885966388
1448.2,0.0003837544566132267,-25.66294705594798,-147.9749463543118
1488.15,0.0008765094238679797,-0.55625639115036,-107.0530981126242
1528.1,-0.0004547084926471292,-0.563621107495073,-66.26387483434104
1568.05,-0.001359649199223891,-0.5415026670513846,-25.05577913830911
1608,-3.202361106441385e-05,-0.4819525303610535,15.96298610149238
1647.95,-0.000614183858485411,-0.4441333520447374,56.86386824789403
1687.9,0.0004241592144238406,-0.4072396887029087,98.02382724951529
1727.85,0.000288322478925983,-0.4112705668535709,139.2630218110496
1767.8,-0.001220593865669362,-0.3789063278880066,-179.9661244972379
1807.75,-0.0009853855578543745,-0.3604259435090945,-138.6134790929145
1847.7,-0.001469069015790656,-0.3356467551654475,-97.83783196775221
1887.65,-0.000474434426034327,-0.3150480182899473,-56.73645506351704
1927.6,-0.0003199473361098262,-0.2766716993976938,-15.77042081629892
1967.55,-0.0002331899421052646,-0.2424850578891409,25.29826367155394
2007.5,-0.001676410786964664,-0.2665784384831357,66.26429476834703
2047.45,-0.00296100580215466,-0.2485081705969016,107.4873652518703
2087.4,-0.001249923112844282,-0.2217760536103547,148.5881268623444
2127.35,-0.002094154432729051,-0.2096617655106438,-170.3874112960231
2167.3,-0.002758463519484116,-0.1714227219564252,-129.3304450027398
2207.25,-0.003049742383133081,-0.1645330444372121,-88.29252653435083
2247.2,-0.003221302220107929,-0.1478875130935829,-47.24623843127021
2287.15,-0.002207383545616493,-0.1446695827060135,-6.154823407169893
2327.1,-0.002936932088566818,-0.09800719191546234,35.10286018368373
2367.05,-0.003359078896621133,-0.09674346360851351,76.17292129336228
2407,-0.003212862095427801,-0.0580535834562728,117.3860144238348
2446.95,-0.003854333203120603,-0.05035974577613422,158.4672049432181
2486.9,-0.004622112346562398,-0.03318803109228118,-160.4987147262041
2526.85,-0.003320961927536598,-0.02798742049245898,-119.32615302905
2566.8,-0.00423432598215891,-0.002511725491092955,-78.0912502007767
2606.75,-0.003905764705706009,-0.006206059903315322,-36.84962907898976
2646.700000000001,-0.005002013990668268,0.01539363352796384,4.218860200722901
2686.650000000001,-0.003728039068365502,0.04015661810641565,45.34786640062896
2726.6,-0.004334759546993257,0.06066371832780719,86.69444263895215
2766.550000000001,-0.005504106711680139,0.05210030482972489,127.990305787146
2806.5,-0.00425478814172916,0.07197929014305582,169.1562185462932
2846.450000000001,-0.004748065160553009,0.07295290366176943,-149.6159071406627
2886.400000000001,-0.006003671584192996,0.08140913286702156,-108.039850269169
2926.35,-0.005325074062136241,0.1128802220564687,-66.76973136279314
2966.300000000001,-0.005847756387377522,0.1238643917587688,-25.5201316018109
3006.25,-0.005161926794219956,0.1240543186965292,16.00903070416589
3046.200000000001,-0.005209181390995378,0.1349315671990637,57.54825049188423
3086.150000000001,-0.004977228411964648,0.1549656069832004,98.57729331706038
3126.1,-0.00572774736782602,0.157098459596645,141.4494837503566
3166.050000000001,-0.006117520454135557,0.167812621544549,-177.5290881941382
3206,-0.006493297929408563,0.1776729303020609,-138.2555855327546
3245.950000000001,-0.006229354600506354,0.1933640219116594,-91.58581937594246
3285.900000000001,-0.005459967578983727,0.2007990343682232,-49.80212718063518
3325.85,-0.006767441091351556,0.2018612392320636,-7.2840394247023
3365.800000000001,-0.007420421018293645,0.2142331853287924,39.53788365922546
3405.75,-0.007438457027943,0.2207605556599479,134.8170093114879
3445.700000000001,-0.007685908530680409,0.2256362671471968,179.9435043425799
3485.650000000001,-0.007778128757947403,0.2334352998556111,-139.1658032838357
3525.6,-0.006650187504156159,0.2356112861874314,-97.73361085958982
3565.550000000001,-0.008477280067709021,0.236538123066237,-56.46631941585056
3605.5,-0.005714124397448614,0.2392148781335146,-15.37309015621604
3645.450000000001,-0.007381664541734693,0.2417797352321001,25.99996593434132
3685.400000000001,-0.009015290662347873,0.2446548095210889,67.39415906241268
3725.35,-0.008123162877537476,0.2472217832261751,108.7072684942349
3765.300000000001,-0.008461493323256452,0.2541564217949506,150.0445635939807
3805.25,-0.007025664611091542,0.2522983515674229,-168.728706600436
3845.200000000001,-0.007748070955061015,0.2554162478764065,-127.3688612954199
3885.150000000001,-0.007503596411422042,0.2560212955010704,-85.81632927544462
3925.1,-0.009279319673732916,0.2587235361442974,-44.50657516153505
3965.050000000001,-0.007801015659268487,0.2616284979228767,-3.92538021593781
4005,-0.008302498991624782,0.2618979445028559,37.92486546742234
4044.950000000001,-0.008458011102630969,0.2639539489740934,79.11621003352099
4084.900000000001,-0.008686869915395848,0.2673218206437886,120.5711769334629
4124.85,-0.008925860172540835,0.2689458416532043,161.7160071467467
4164.8,-0.009788117288320793,0.2722437425280529,-156.8130237849649
4204.750000000001,-0.007601014566760666,0.2652831132720871,-115.7601125584641
4244.700000000001,-0.0116294893165335,0.2646548535127333,-74.33071458515175
4284.650000000001,-0.009907551964828639,0.2645686024197541,-32.87111339832015
4324.6,-0.009880327552422009,0.2593240369387251,8.516206710822473
4364.55,-0.01018920957814799,0.2562358915949953,49.70171832646004
4404.500000000001,-0.009370286502731619,0.2521062788946798,90.75423179203034
4444.450000000001,-0.0113844689886267,0.2464600012570419,132.5412403065894
4484.400000000001,-0.009898198568462442,0.2431712468755624,173.5063784814526
4524.35,-0.01166517814781408,0.2355773004232077,-145.1980219605798
4564.3,-0.01130838746807789,0.2368851301955672,-103.6846602708985
4604.250000000001,-0.009256065408045947,0.1384840721697862,-62.77718107386687
4644.200000000001,-0.01203733377811858,-6.718309301278051,-21.34412166831245
4684.150000000001,-0.010811726023492,-8.896223146959795,20.34637710233581
4724.1,-0.01044726482015428,-9.67982063670944,61.22437236502231
4764.05,-0.01046526911607677,-11.33380518155145,102.4821346198327
4804.000000000001,-0.01129891813197751,-12.45160930044072,143.994818867323
4843.950000000001,-0.01089972402429318,-12.94252162582359,-174.6187989892947
4883.900000000001,-0.01130287964461887,-12.11358314816986,-133.1154137239594
4923.85,-0.01201321632274765,-13.3572747914728,-92.34485218937263
4963.8,-0.01115160933057284,-13.4774954577794,-50.54268685268573
5003.750000000001,-0.01556156313753071,-14.02996200178844,-9.283843236080457
5043.700000000001,-0.01104284610096337,-14.47512631399586,31.71422470213793
5083.650000000001,-0.01154803287711805,-14.8344063588862,72.78082677907744
5123.6,-0.01439342605893166,-15.15258064787525,114.8363470651873
5163.55,-0.01197063453327731,-15.70257538281185,156.1984456810889
5203.500000000001,-0.01131038144318398,-16.05515292458574,-162.9747806989759
5243.450000000001,-0.01405373122192618,-16.23397693424978,-121.3551197365
5283.400000000001,-0.01238383641925659,-16.71082474357008,-80.64680625199354
5323.350000000001,-0.01326494611662051,-17.09700857069351,-39.20329215008596
5363.300000000001,-0.01195790364918837,-17.24260462328809,2.303617404196409
5403.250000000001,-0.01590925974126522,-17.62907182465425,43.82890240579627
5443.200000000001,-0.01410812334459952,-17.91746614159034,85.04085679826581
5483.150000000001,-0.01306875925321435,-18.1838249775794,126.4079299241481
5523.100000000001,-0.01323570894317701,-18.48013708714778,167.4382174580215
5563.050000000001,-0.01835048979554915,-18.81406808327978,-151.2357967435892
5603.000000000001,-0.01404255567559696,-19.00335949044992,-110.1759783204034
5642.950000000001,-0.01254999477074027,-19.39255087482838,-68.14622494378108
5682.900000000001,-0.01336396144807138,-19.5737167928418,-27.41032174578986
5722.850000000001,-0.01869246492323045,-19.88584182240291,14.52110575946648
5762.800000000001,-0.01259908252683177,-20.1875273013255,55.43720204992371
5802.750000000001,-0.01241473511014866,-20.50303967255775,96.79337728668298
5842.700000000001,-0.01365557834273377,-20.73114446487842,137.8543024019297
5882.650000000001,-0.01814354352937738,-20.97880284431456,179.3798063511535
5922.600000000001,-0.01453299076411609,-21.28333022934679,-139.2213852717298
5962.550000000001,-0.01394807930621967,-21.52764722896076,-98.06231233903387
6002.500000000001,-0.0154673401040256,-21.81772729294732,-56.62505281193546
6042.450000000001,-0.01486940122447427,-22.0881328435194,-16.18747453437149
6082.400000000001,-0.02278977335108244,-22.3811668054875,25.61959614259308
6122.350000000001,-0.01441713466241208,-22.63810753393276,67.12851263734149
6162.300000000001,-0.01423004052910939,-22.87570733525777,108.2328746820458
6202.250000000001,-0.01295720912375126,-23.15032796764321,149.7320082318331
6242.200000000001,-0.01736730595388058,-23.49552128001162,-169.0051552010621
6282.150000000001,-0.02600951966302632,-23.7672576297154,-127.6782260282847
6322.100000000001,-0.01349335962237989,-24.04964595444398,-86.5912054598723
6362.050000000001,-0.01306484984232,-24.35781097911889,-45.01455044544036
6402.000000000001,-0.01368198574109655,-24.63637465045768,-3.931548677155742
6441.950000000001,-0.01712946579380035,-24.90991224942687,38.18673885077929
6481.900000000001,-0.02549034822795251,-25.22633521967545,79.36362086172454
6521.850000000001,-0.0154578296981269,-25.55112638347362,120.1292904795075
6561.800000000001,-0.01468423807877111,-25.89017611169934,-136.0284767041685
6601.750000000001,-0.01470453245482284,-26.22642085647841,-94.83111755273961
6641.700000000001,-0.01510751964610776,-26.61893952695478,-54.07161897242926
6681.650000000001,-0.02285569535097055,-26.99017645264093,-12.77771726093121
6721.600000000001,-0.028187357148165,-27.40174860239591,27.94202238969716
6761.550000000001,-0.01521191701692915,-27.86789203561149,69.04370745379346
6801.500000000001,-0.01318868409344987,-28.3124513373403,110.3346831526736
6841.450000000001,-0.01490666865466612,-28.73698422384749,151.1471354823858
6881.400000000001,-0.01717826829770822,-29.22972427337388,-167.7116560888082
6921.350000000001,-0.02366029454039228,-29.75601047781673,-126.6489830045677
6961.300000000001,-0.02601686002487511,-30.29923048003597,-85.71441389746731
7001.250000000001,-0.01551541345671674,-30.873902666128,-44.82358392715537
7041.200000000001,-0.01397773290949798,-31.53966113807856,-3.779491693592618
7081.150000000001,-0.01500056891306148,-32.18175995063081,37.11007486506867
7121.100000000001,-0.01641982622108517,-32.84043699542458,78.21063197928738
7161.050000000001,-0.02140588647811848,-33.59024464868256,119.3254168026574
7201.000000000001,-0.02941228469333038,-34.31096077686351,160.3821442335307
7240.950000000001,-0.01500776539472226,-35.17707741841757,-158.7949470770008
7280.900000000001,-0.01574983564518033,-36.11196632266583,-117.6233830218788
7320.850000000001,-0.01556002867090607,-36.96311351031028,-77.02963667478048
7360.800000000001,-0.01488416701845098,-38.21303685150549,-36.16499832081119
7400.750000000001,-0.01839032923806124,-39.24100340679875,4.942178771267749
7440.700000000001,-0.02581185691316394,-40.70262414416949,46.40786776128027
7480.650000000001,-0.02534021965254734,-41.97635052793453,87.40526391430278
7520.600000000001,-0.01694003646435279,-43.39585874249605,128.5464576549906
7560.550000000001,-0.01563192175714136,-44.65757825767518,169.8101801598393
7600.500000000001,-0.01612972180014203,-46.86680304979249,-149.2210706438927
7640.450000000001,-0.0163508140620337,-48.25787712433027,-107.9882162984121
7680.400000000001,-0.01812901434235166,-50.14462083342317,-66.94001434371222
7720.350000000001,-0.0251792476602062,-51.49422776858277,-25.71594671824096
7760.300000000001,-0.02800836696392316,-53.86132771455274,14.94277501742106
7800.250000000001,-0.02042413622889363,-59.33000326325084,56.55719334348981
7840.200000000001,-0.01671386864037974,-65.90688675533723,97.74666067816065
7880.150000000001,-0.01585582154188227,-67.76642362486332,139.3276845717481
7920.100000000001,-0.01534502477820124,-65.42486368197137,-177.630505859415
7960.050000000001,-0.01643474897024976,-72.98430311950979,-134.0769759226716
8000.000000000001,-0.01947391666221665,-74.45747226702947,-63.28059732585022
